,id,tid_not_to_be_used,airline,tag,tweet
185,7466,5.12584E+17,United,rO(x6c15'Can,@united @davefot luggage was delivered late the next day. Missed our meetings because of no luggage.
186,7487,5.12598E+17,United,rO(x6c15'Can,"@United ... Literally the worst airline to fly with. Last minute flight changes, added on flights, and ridiculous lay overs  #NeverAgain"
187,7517,5.12612E+17,United,rO(x6c15'Can,"@united @USAirways @SwissportBE  Come one guys, you lost @gwatsky's stuff. He is the single most important artist to travel on your airway."
188,7529,5.12618E+17,United,rO(x6c15'Can,@united 1 cancelled flight and 2 delays just to get from little rock to CS! Whyyy?
189,7662,5.1268E+17,VirginAmerica,rO(x6c15'Can,"If I don't get to hang with Sir @richardbranson in Dallas for @virginamerica's loveliest, I'll be really sad. http://t.co/oI9eVE7wd6"
190,7668,5.12682E+17,United,rO(x6c15'Can,Why lie? I've bee through you seven circles oh hell more than once. Not hard to return a stolen ticket or the money. #BoycottUnited @united
191,7684,5.12691E+17,SouthWest,rO(x6c15'Can,SECOND TIME @SouthwestAir has lost my luggage!! Never fly @SouthwestAir !!! #fucksouthwest #neverflyingthemagain
192,7712,5.12702E+17,United,rO(x6c15'Can,Shout out to @united for being the absolute worst company in the history of ever
193,7743,5.12717E+17,United,rO(x6c15'Can,"After delayed Brussels flight on United to Chicago, they told me to run to catch my plane to Seattle. It'd already left. Pissed @united"
194,7776,5.12731E+17,VirginAmerica,rO(x6c15'Can,"@caaarlo yeah, that one still kills me. @VirginAmerica gets my business for that leg now and I prefer their flight times, to boot."
195,7861,5.12763E+17,American,rO(x6c15'Can,@americanair husband's flight 3492 from CAE to DFW was delayed and now it's cutting real close to his connecting 37 to SAN. Will they wait?
196,7865,5.12764E+17,JetBlue,rO(x6c15'Can,Thank you @JetBlue.... Nothing better during a long plane ride then watching some #ThursdayNightFootball to kill time.
197,7873,5.12767E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir frank killed it!! Vegas crew rocked Clarence, Frank, Jerome"
198,7898,5.12781E+17,SouthWest,rO(x6c15'Can,"On a @SouthwestAir flight for over 5 hours total, and not allowed to get water even during wait on stopover due to turbulence. Ridiculous."
199,7967,5.12835E+17,American,rO(x6c15'Can,Real classy @AlaskaAir. Blaming @AmericanAir for the bad Jetway. #ownit #AS26
200,7976,5.12853E+17,Delta,rO(x6c15'Can,"@DeltaAssist @Delta MillionMiler I Greg Andrews aka DJ Ruckus may, never fly your airline ever again. worst customer service. #disappointed"
201,8125,5.13012E+17,VirginAmerica,rO(x6c15'Can,"at home, in LA, I can't watch the @dodgers... but 30,000 feet up on a @VirginAmerica plane? yep no problem!  thanks for being terrible @TWC."
202,8185,5.13052E+17,United,rO(x6c15'Can,@united that is such a lie do you really think we believe that ?#overbooked
203,8217,5.13073E+17,SouthWest,rO(x6c15'Can,"Hmm, another reason to fly @southwestair from @DENairport ?? @insideapple's iPad while you wait?  http://t.co/4e2mw8Khr6"
204,8224,5.13077E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir Shary at DIA is great!Wasn't going to be able to get home due to Joe Biden, but she found a way. A little late, but still home"
205,8240,5.13082E+17,United,rO(x6c15'Can,"That was by far the most miserable @United flight I've ever been on...glad to be on the ground in Houston, though!!!"
206,8243,5.13085E+17,VirginAmerica,rO(x6c15'Can,Hey @united when a @VirginAmerica flight is delayed they take care of people w/free snacks. #thoughtful http://t.co/kEmUoEtBAC_
207,8247,5.13085E+17,United,rO(x6c15'Can,I've held off on criticism for too long. @united is by far the worst airline I've ever flown on. This may be my last United flight ever.
208,8248,5.13086E+17,SouthWest,rO(x6c15'Can,Agent at @SouthwestAir told me that I had too many carry on's and had to check my bag at gate. I fly every week w/same luggage w/no issue.
209,8267,5.13096E+17,SouthWest,rO(x6c15'Can,@SouthwestAir please help me.  I'm a musician on tour and you've lost my instrument.  I need it for concerts this weekend.  Costing me &amp; 
210,8290,5.13104E+17,Delta,rO(x6c15'Can,"it's not y'all fault though _@DeltaAssist: @white Sorry to hear that, Sarah. Please follow/DM your confirmation # so I may investigate. *AD_"
211,8315,5.13115E+17,American,rO(x6c15'Can,"One again, @americanair is the absolute worst company you can fly with. Flight delayed 90 minutes and counting."
212,8316,5.13116E+17,American,rO(x6c15'Can,"About to take off for a weekend trip to Phoenix, can't wait to get this trip started! #PHX2014 @AmericanAir http://t.co/W8n7bZGKlY"
213,8377,5.13157E+17,AlaskaAir,rO(x6c15'Can,"@electricmice @SouthwestAir @AlaskaAir I get that it's extra effort, but a ""wait outside for an hour"" response is not #CustomeService"
214,8448,5.13224E+17,Delta,rO(x6c15'Can,@DeltaAssist hello how do I report a damaged suitcase?
215,8457,5.13249E+17,JetBlue,rO(x6c15'Can,Waiting to board!!! @JetBlue
216,8506,5.13329E+17,Delta,rO(x6c15'Can,"After waiting an hour ""Neither the airport or Atlanta Control can find our local technician."" #Delta #RIC @flack4ric @DeltaAssist @delta"
217,8517,5.13337E+17,SouthWest,rO(x6c15'Can,@SouthwestAir very disappointed in your crew on flight #1577 from FLL to HOU! So much for customer service. Rudest flight attendant ever!
218,8580,5.1339E+17,VirginAmerica,rO(x6c15'Can,@virginamerica what's happened to the PHL-SFO route? Is there no longer a daily flight?
219,8634,5.13429E+17,United,rO(x6c15'Can,@united SUCKS and your customer service is LOUSY!!!
220,8646,5.13438E+17,United,rO(x6c15'Can,"@united It's been approx one month since I sent a customer service request, with no response. Can I do anything to expedite a process?"
221,8733,5.13535E+17,United,rO(x6c15'Can,@united Watched all 12 people in emergency row lie to attendant about reading safety procedures- should be quizzed to verify they did.
222,8814,5.13694E+17,United,rO(x6c15'Can,"When I booked my trip, I knew @united was the worst choice before today even happened. #worstairlinesever"
223,8852,5.13719E+17,VirginAmerica,rO(x6c15'Can,@VirginAmerica you need to do better. No agents at pdx? Really?! No one to pick up the phone? #seriously #fail
224,8879,5.13737E+17,American,rO(x6c15'Can,"@AmericanAir v disappointed by your partner BA. Lost my bag TLS-LHR Saturday, still no idea where it is. This is how an AA plat is treated?"
225,8880,5.13738E+17,SouthWest,rO(x6c15'Can,"Never been so entertained on an airplane, best flight crew ever @SouthwestAir"
226,8993,5.13796E+17,SouthWest,rO(x6c15'Can,Flying @united out of Dulles. Worst customer service I've seen in a while. Next time will fly @SouthwestAir to Reagan and drive extra hour
227,9032,5.13811E+17,United,rO(x6c15'Can,@united leg space has been reduced because of damaged seat pockets. Pls fix for other passengers. Boeing 757 hnl&gt;lax http://t.co/bNZHfgfPX2
228,9049,5.13817E+17,American,rO(x6c15'Can,Hey @AmericanAir I don't think it's fare I have to pay $75 for an earlier flight when you're the reason why I missed my original flight.
229,9074,5.13826E+17,JetBlue,rO(x6c15'Can,Thanks @JetBlue for saving the day and helping us kick off our honeymoon in style! http://t.co/QzgCwv2nLY
230,9087,5.13832E+17,American,rO(x6c15'Can,MoState field hockey loves staying the night in Dallas again &amp; missing more class b/c of flight issues... @AmericanAir
231,9187,5.13875E+17,United,rO(x6c15'Can,@jodiewaldron @united they suck!
232,9222,5.139E+17,American,rO(x6c15'Can,@AmericanAir @USAirways beyond unimpressed. My grandmother is very ill &amp; not only was your supervisor not sympathetic she was rude
233,9244,5.13922E+17,United,rO(x6c15'Can,"@united you seriously can't get your shit together. LAX Terminal 6 is Premier, but it sends you to the back of security line in Terminal 7."
234,9300,5.14041E+17,American,rO(x6c15'Can,"@AmericanAir i could not file a claim, had to wait the 1.5 hours for the flight it got put on b/c flying out today.  3rd time no transfer!!"
235,9368,5.14089E+17,United,rO(x6c15'Can,@united - Your inflight promo said you are on social media because you care about your customers. #nonresponsive #complaint
236,9397,5.14105E+17,American,rO(x6c15'Can,@AmericanAir you think it's ok to leave people in an 80 degree plane on a runway? #mergedandstillsucks
237,9411,5.14113E+17,United,rO(x6c15'Can,Give it up to @united airlines for managing to lose my carry-on bag somehow.   Do they do research on how to be the worst?
238,9459,5.14134E+17,Delta,rO(x6c15'Can,@DeltaAssist confirm #HTTUE6 cancelled my first leg of flights AF1187 tomorrow  please get me another flight out of Lju
239,9541,5.14173E+17,VirginAmerica,rO(x6c15'Can,@VirginAmerica is not having a good day at #SFO.  Plane late. Get on. Get off. Find another plane.
240,9555,5.14176E+17,Delta,rO(x6c15'Can,Hoping that @Delta or @DeltaAssist can get my parents out of France tomorrow; there might not be any wine left if they are stuck another day
241,9621,5.14193E+17,SouthWest,rO(x6c15'Can,@SouthwestAir ...late once again..now going to miss our international flight...and you are doing nothing to help... Know better next time..
242,9633,5.14198E+17,Delta,rO(x6c15'Can,@DeltaAssist Waiting for over 10min for some1 2 open cabin door at gate. Going to miss my flight which is in 21mn at gate in other terminal
243,9700,5.14232E+17,United,rO(x6c15'Can,"If not for @TSA #PreCheck, I would have missed this flight! @SBAirport to @SeaTacAirport #travel @united"
244,9756,5.14246E+17,United,rO(x6c15'Can,I understand why @USAirways &amp; @AmericanAir no longer book thru @Orbitz. On hold w/ @OrbitzCareTeam for 30+ min due to @united flight change.
245,9787,5.14253E+17,JetBlue,rO(x6c15'Can,@WeeklyChris @Delta @JetBlue @VirginAmerica @AmericanAir come &amp; rescue this poor guy
246,9790,5.14256E+17,American,rO(x6c15'Can,Left my laptop on a plane...wondering why @AmericanAir has no central lost and found service? I've called 3 airports no one called me back!
247,9925,5.14447E+17,United,rO(x6c15'Can,"Laughed at on the phone by a @united employee, then took them 3 days to respond to my email about it with a from letter. Switching airlines"
248,9940,5.14461E+17,JetBlue,rO(x6c15'Can,"@JetBlue were talking about you in class, are these horrible rumors true about your company!?"
249,9961,5.14476E+17,United,rO(x6c15'Can,"@united Stuck in CLE on a forever delayed flight since 8:30am!  Terrible maintenance team,will never fly UA again after this! #fl1003sux"
250,9965,5.14479E+17,United,rO(x6c15'Can,@bdsams @united I avoid United like the plague.  Heard so many horror stories I'd rather pay a bit more and avoid them altogether.
251,9990,5.14496E+17,JetBlue,rO(x6c15'Can,@TSA @bostonlogan @jetblue Unacceptable to force retailers to push cargo through same 2 security lines as passengers. http://t.co/6iMdFMs8ni
252,10013,5.1451E+17,United,rO(x6c15'Can,Apparently @united no longer flies to Washington D.C from JFK anymore. It seems I never got the memo.
253,10020,5.14514E+17,United,rO(x6c15'Can,@united no response?
254,10062,5.14545E+17,United,rO(x6c15'Can,"@united UA 204 from LAX&gt;EWR. Wifi but no power or video. You've NEVER had all 3 working at once. Not once. Why, why why!? It's 2014 folks!"
255,10086,5.14562E+17,American,rO(x6c15'Can,"Hey @AmericanAir, you tried to ruin my and my wife's honeymoon, but you failed so bad. You called us 5 hours before our initial flight,"
256,10122,5.14583E+17,VirginAmerica,rO(x6c15'Can,@VirginAmerica your password reset link is not working.
257,10170,5.14632E+17,United,rO(x6c15'Can,@united HasWORSTservice ever. Such a hastle with tele agents arguing w/ customer &amp; refusing to solve the problem. http://t.co/sqGVf8De1q
258,10210,5.14752E+17,SouthWest,rO(x6c15'Can,just checked in for my flight with @SouthwestAir for tomorrow am. can't wait! #CaliBound #TIUretreat __
259,10260,5.148E+17,American,rO(x6c15'Can,"@AmericanAir, funny, I received a printout from the airport and a sales rep guarantee that responses would take 2-4 days #badcustomerservice"
260,10282,5.14815E+17,United,rO(x6c15'Can,"Smooth wait... (at @United Club in Mexico City, Distrito Federal) https://t.co/8z7XKrAEte"
261,10298,5.1482E+17,Delta,rO(x6c15'Can,"First time I've had to sit on the Tarmac for an expected 30-40 minutes in like 30 flights, not a bad run @delta @DeltaAssist"
262,10305,5.14824E+17,United,rO(x6c15'Can,@Sasquatch80 that's like @united  promising in seat power and they never work.
263,10364,5.14855E+17,United,rO(x6c15'Can,Trying to get to SF the @united staff (Maggie) at SBP is horrible. I just hope we make it to KC at a decent hour
264,10374,5.1486E+17,SouthWest,rO(x6c15'Can,@SouthwestAir What's with the two-hour delay from STL to MDW this afternoon?
265,10385,5.14868E+17,SouthWest,rO(x6c15'Can,@SouthwestAir ive lost my wallet and i have a flight booked for a medical emergency. Im panicking what should i do?
266,10397,5.14874E+17,United,rO(x6c15'Can,@united they r all booked and connections arrive too late
267,10412,5.1488E+17,United,rO(x6c15'Can,"Hey @united customers traveling TO and FROM the EU! You have rights! http://t.co/t1DY4QNsEH Selfish crew = 5 hr delay = $100,000+ in refunds"
268,10414,5.14881E+17,SouthWest,rO(x6c15'Can,"@southwestair just preboarded no less than 25 people onto my flight, feel bad for anyone that paid for early bird!"
269,10582,5.15064E+17,Delta,rO(x6c15'Can,In a moment of pure efficiency @DeltaAssist manages to rustle up my late bag from JFK at CDG before I leave for KRK. http://t.co/6RAjsomerx
270,10588,5.1508E+17,American,rO(x6c15'Can,@AmericanAir is AA137 DFW-HKG delayed for maintenance? I show incoming plane arrived yesterday.
271,10605,5.15114E+17,AlaskaAir,rO(x6c15'Can,@RobinsonCano @AlaskaAir i completely forgot you used to play on the yankees.  do you miss derek jeter?
272,10619,5.15123E+17,SouthWest,rO(x6c15'Can,.@SouthwestAir never fails to disappoint! I think this is my cheapest flight home for Christmas yet! Texas for 2 wks in December!
273,10644,5.15135E+17,American,rO(x6c15'Can,@AmericanAir Advantage customer service is a nightmare! why do you make it so difficult? even to find a phone# to call then the poor options
274,10698,5.15159E+17,JetBlue,rO(x6c15'Can,"@DunkinDonuts @JetBlue id like to go  to  Las vegas , never been!  #DunkinGOSweeps"
275,10711,5.15166E+17,United,rO(x6c15'Can,So apparently my luggage was found. Almost 3 weeks late... @united @croatiaairlines @_austrian @staralliance http://t.co/RntnUvp2l9
276,10714,5.15167E+17,AlaskaAir,rO(x6c15'Can,@AlaskaAir love u alaska but this delayed flight is making me miss the 2hr shuttle back  to campus! ____
277,10726,5.15178E+17,SouthWest,rO(x6c15'Can,@JDAtkinson_USA @SouthwestAir Does it still have that new plane smell?!
278,10757,5.15207E+17,Delta,rO(x6c15'Can,@DeltaAssist can you tell me where i can report a lost item on a Delta flight yesterday? can't find it on your website.
279,10825,5.15247E+17,United,rO(x6c15'Can,"Vuelo de 6 horas y no tengo pantallita en mi asiento?! _ Me rompes el coraz_n, @united, tan feliz que fui de Roma para ac.... A320s suck!!"
